PDB,total_residues_all,altloc_residues_all,proportion_altlocs_all,total_residues_close,altloc_residues_close,proportion_altlocs_close
6Z17,203,0,0.0,16,0,0.0
6Z18,18,0,0.0,3,0,0.0
6Z19,336,7,0.020833333333333332,18,0,0.0
6Z1A,1382,3,0.002170767004341534,9,0,0.0
6Z1C,331,11,0.03323262839879154,17,0,0.0
6Z1D,533,0,0.0,19,0,0.0
7A04,696,0,0.0,11,0,0.0
7A0E,358,2,0.00558659217877095,4,0,0.0
7A0F,357,0,0.0,4,0,0.0
7A0P,806,2,0.0024813895781637717,30,0,0.0
7A0R,5957,0,0.0,13,0,0.0
7A0S,5921,0,0.0,13,0,0.0
7A0X,1592,9,0.005653266331658292,13,0,0.0
7A0Y,1597,8,0.005009392611145898,15,0,0.0
7A12,366,4,0.01092896174863388,15,0,0.0
7A13,366,5,0.01366120218579235,17,0,0.0
7A14,366,6,0.01639344262295082,18,0,0.0
7A15,365,4,0.010958904109589041,18,0,0.0
7A16,365,4,0.010958904109589041,18,0,0.0
7A17,1335,1,0.000749063670411985,22,0,0.0
7A18,5916,1,0.00016903313049357674,15,0,0.0
7A1B,327,18,0.05504587155963303,13,3,0.23076923076923078
7A1J,335,5,0.014925373134328358,18,0,0.0
7A1K,335,5,0.014925373134328358,19,0,0.0
7A1L,335,4,0.011940298507462687,15,0,0.0
7A1M,335,5,0.014925373134328358,16,0,0.0
7A1N,348,1,0.0028735632183908046,16,0,0.0
7A1O,366,1,0.00273224043715847,16,0,0.0
7A1P,356,4,0.011235955056179775,16,0,0.0
7A1Q,356,3,0.008426966292134831,17,0,0.0
7A1S,352,3,0.008522727272727272,17,0,0.0
7A1T,173,17,0.09826589595375723,8,3,0.375
7A1U,305,14,0.04590163934426229,17,5,0.29411764705882354
7A1V,298,1,0.003355704697986577,13,0,0.0
7A1X,170,2,0.011764705882352941,24,3,0.125
7A1Y,167,1,0.005988023952095809,24,0,0.0
7A1Z,328,10,0.03048780487804878,13,3,0.23076923076923078
7A21,592,3,0.005067567567567568,24,0,0.0
7A22,328,9,0.027439024390243903,12,5,0.4166666666666667
7A28,665,0,0.0,20,0,0.0
7A2A,534,4,0.00749063670411985,16,0,0.0
7A2F,665,0,0.0,15,0,0.0
7A2H,325,11,0.033846153846153845,11,0,0.0
7A3I,2423,0,0.0,24,0,0.0
7A3J,2459,0,0.0,21,0,0.0
7A3L,2526,1,0.000395882818685669,17,0,0.0
7A3O,594,1,0.0016835016835016834,3,0,0.0
7A3P,1143,0,0.0,5,0,0.0
7A3Q,1172,0,0.0,10,0,0.0
7A3W,581,18,0.03098106712564544,30,4,0.13333333333333333
7A3Z,307,0,0.0,15,0,0.0
7A47,501,3,0.005988023952095809,15,0,0.0
7A49,668,0,0.0,12,0,0.0
7A4B,665,1,0.0015037593984962407,12,0,0.0
7A4C,668,1,0.0014970059880239522,12,0,0.0
7A4O,680,0,0.0,11,0,0.0
7A4Q,327,5,0.01529051987767584,16,0,0.0
7A4R,666,3,0.0045045045045045045,10,0,0.0
7A4S,330,0,0.0,8,0,0.0
7A4V,521,4,0.007677543186180422,24,0,0.0
7A4W,679,0,0.0,32,0,0.0
7A4Z,330,0,0.0,9,0,0.0
7A51,330,0,0.0,9,0,0.0
7A52,667,2,0.0029985007496251873,24,0,0.0
7A53,665,2,0.0030075187969924814,16,0,0.0
7A54,944,0,0.0,20,0,0.0
7A55,679,0,0.0,17,0,0.0
7A5B,679,0,0.0,17,0,0.0
7A5D,330,1,0.0030303030303030303,16,0,0.0
7A5E,673,6,0.008915304606240713,22,0,0.0
7A5L,330,2,0.006060606060606061,19,0,0.0
7A5M,112,37,0.33035714285714285,7,4,0.5714285714285714
7A5N,662,0,0.0,22,0,0.0
7A5X,944,7,0.007415254237288136,22,0,0.0
7A5Z,232,12,0.05172413793103448,15,0,0.0
7A60,462,24,0.05194805194805195,15,3,0.2
7A61,269,14,0.05204460966542751,18,3,0.16666666666666666
7A63,266,6,0.022556390977443608,14,3,0.21428571428571427
7A66,253,0,0.0,5,0,0.0
7A6I,282,0,0.0,20,0,0.0
7A6J,541,3,0.005545286506469501,23,0,0.0
7A6K,1043,11,0.010546500479386385,25,0,0.0
7A6P,297,7,0.02356902356902357,23,3,0.13043478260869565
7A6Q,978,0,0.0,26,0,0.0
7A6R,934,0,0.0,13,0,0.0
7A6V,258,16,0.06201550387596899,18,0,0.0
7A6W,254,0,0.0,20,0,0.0
7A6X,118,1,0.00847457627118644,22,0,0.0
7A6Y,917,0,0.0,19,0,0.0
7A72,262,4,0.015267175572519083,17,0,0.0
7A76,1301,44,0.033820138355111454,42,3,0.07142857142857142
7A7B,2526,5,0.001979414093428345,26,0,0.0
7A7G,635,3,0.004724409448818898,22,0,0.0
7A7H,257,0,0.0,24,0,0.0
7A7K,233,12,0.05150214592274678,24,4,0.16666666666666666
7A7L,230,26,0.11304347826086956,26,3,0.11538461538461539
7A7M,227,14,0.06167400881057269,24,3,0.125
7A7N,227,30,0.13215859030837004,27,0,0.0
7A7O,232,5,0.021551724137931036,25,4,0.16
7A7P,227,8,0.03524229074889868,31,3,0.0967741935483871
7A7Q,221,9,0.04072398190045249,24,4,0.16666666666666666
7A7R,221,8,0.03619909502262444,25,3,0.12
7A7S,226,8,0.035398230088495575,24,0,0.0
7A7T,227,17,0.07488986784140969,31,5,0.16129032258064516
7A7U,223,9,0.04035874439461883,24,4,0.16666666666666666
7A7V,225,6,0.02666666666666667,31,3,0.0967741935483871
7A7W,227,27,0.11894273127753303,30,8,0.26666666666666666
7A7X,227,11,0.048458149779735685,25,0,0.0
7A7Y,238,47,0.19747899159663865,25,6,0.24
7A7Z,224,45,0.20089285714285715,25,6,0.24
7A80,905,26,0.028729281767955802,26,3,0.11538461538461539
7A81,230,13,0.05652173913043478,29,4,0.13793103448275862
7A82,230,6,0.02608695652173913,29,4,0.13793103448275862
7A83,226,15,0.06637168141592921,24,5,0.20833333333333334
7A84,224,3,0.013392857142857142,29,0,0.0
7A85,223,13,0.05829596412556054,25,4,0.16
7A86,448,22,0.049107142857142856,30,3,0.1
7A87,234,11,0.04700854700854701,25,4,0.16
7A88,232,10,0.04310344827586207,27,0,0.0
7A89,449,6,0.013363028953229399,24,0,0.0
7A8A,231,11,0.047619047619047616,30,3,0.1
7A8B,233,16,0.06866952789699571,30,4,0.13333333333333333
7A8C,225,4,0.017777777777777778,25,3,0.12
7A8D,232,13,0.05603448275862069,30,5,0.16666666666666666
7A8E,228,5,0.021929824561403508,29,4,0.13793103448275862
7A8F,230,3,0.013043478260869565,24,3,0.125
7A8G,446,12,0.026905829596412557,25,0,0.0
7A8H,907,46,0.050716648291069456,24,3,0.125
7A8I,902,31,0.03436807095343681,29,3,0.10344827586206896
7A8J,230,8,0.034782608695652174,24,4,0.16666666666666666
7A8K,224,4,0.017857142857142856,27,0,0.0
7A8L,233,12,0.05150214592274678,25,4,0.16
7A8M,233,11,0.04721030042918455,23,3,0.13043478260869565
7A8N,230,6,0.02608695652173913,25,3,0.12
7A8O,232,15,0.06465517241379311,24,3,0.125
7A8R,1061,0,0.0,16,0,0.0
7A90,170,0,0.0,14,0,0.0
7A9G,1086,4,0.003683241252302026,25,0,0.0
7A9H,1091,25,0.022914757103574702,20,0,0.0
7A9I,500,5,0.01,16,0,0.0
7A9J,503,6,0.011928429423459244,16,3,0.1875
7A9U,127,1,0.007874015748031496,12,0,0.0
7A9Y,273,5,0.018315018315018316,18,0,0.0
7A9Z,271,2,0.007380073800738007,22,0,0.0
7AA0,275,2,0.007272727272727273,23,4,0.17391304347826086
7AA1,137,0,0.0,23,0,0.0
7AA4,160,5,0.03125,9,0,0.0
7AAB,700,0,0.0,22,0,0.0
7AAC,700,2,0.002857142857142857,13,0,0.0
7AAD,700,0,0.0,25,0,0.0
7AAJ,647,0,0.0,22,0,0.0
7AAK,669,12,0.017937219730941704,35,5,0.14285714285714285
7AAU,2263,3,0.0013256738842244808,32,0,0.0
7AAW,626,6,0.009584664536741214,43,0,0.0
7AAX,271,1,0.0036900369003690036,30,0,0.0
7AAY,273,1,0.003663003663003663,27,0,0.0
7AAZ,290,1,0.0034482758620689655,32,0,0.0
7AB1,270,0,0.0,18,0,0.0
7AB2,270,2,0.007407407407407408,16,0,0.0
7AB3,1013,5,0.004935834155972359,13,0,0.0
7AB4,1022,0,0.0,11,0,0.0
7AB7,210,28,0.13333333333333333,23,6,0.2608695652173913
7ABM,85,0,0.0,5,0,0.0
7ABO,1990,0,0.0,27,0,0.0
7ABU,306,7,0.02287581699346405,8,0,0.0
7ABY,106,3,0.02830188679245283,21,4,0.19047619047619047
7AC5,1024,3,0.0029296875,34,0,0.0
7AC8,1359,0,0.0,31,0,0.0
7AC9,251,15,0.05976095617529881,13,0,0.0
7ACA,663,0,0.0,19,0,0.0
7ACD,438,3,0.00684931506849315,24,0,0.0
7ACF,670,1,0.0014925373134328358,18,0,0.0
7ACH,334,1,0.0029940119760479044,14,0,0.0
7ACK,1101,4,0.0036330608537693005,16,3,0.1875
7ACM,351,11,0.03133903133903134,10,3,0.3
7ACQ,487,0,0.0,18,0,0.0
7ACU,230,1,0.004347826086956522,11,0,0.0
7ADG,330,17,0.051515151515151514,13,3,0.23076923076923078
7ADR,2101,63,0.029985721085197526,17,0,0.0
7ADU,585,3,0.005128205128205128,12,3,0.25
7ADV,585,3,0.005128205128205128,16,3,0.1875
7ADW,305,16,0.05245901639344262,12,3,0.25
7ADY,2101,64,0.03046168491194669,18,0,0.0
7AE9,1130,1,0.0008849557522123894,13,0,0.0
7AEG,308,16,0.05194805194805195,12,5,0.4166666666666667
7AEH,305,18,0.05901639344262295,17,4,0.23529411764705882
7AEI,315,0,0.0,22,0,0.0
7AEL,357,4,0.011204481792717087,20,3,0.15
7AEM,312,0,0.0,21,0,0.0
7AEN,298,9,0.030201342281879196,12,0,0.0
7AEQ,258,11,0.04263565891472868,17,0,0.0
7AES,258,18,0.06976744186046512,18,4,0.2222222222222222
7AEW,248,42,0.1693548387096774,18,4,0.2222222222222222
7AEY,379,66,0.1741424802110818,21,7,0.3333333333333333
7AEZ,231,24,0.1038961038961039,19,5,0.2631578947368421
7AF0,306,1,0.0032679738562091504,3,0,0.0
7AFW,161,0,0.0,12,0,0.0
7AFX,465,14,0.030107526881720432,15,3,0.2
7AFY,233,18,0.07725321888412018,17,3,0.17647058823529413
7AFZ,266,1,0.0037593984962406013,16,0,0.0
7AG4,2502,0,0.0,17,0,0.0
7AG5,8,0,0.0,2,0,0.0
7AG6,600,0,0.0,24,0,0.0
7AGA,305,20,0.06557377049180328,15,3,0.2
7AGC,1368,68,0.049707602339181284,18,0,0.0
7AGH,1182,0,0.0,24,0,0.0
7AGK,1193,0,0.0,19,0,0.0
7AGN,1032,60,0.05813953488372093,16,0,0.0
7AGO,215,4,0.018604651162790697,14,0,0.0
7AGV,1287,35,0.027195027195027196,13,0,0.0
7AGZ,774,8,0.0103359173126615,17,0,0.0
7AH8,336,2,0.005952380952380952,16,3,0.1875
7AHJ,524,1,0.0019083969465648854,27,0,0.0
7AHM,647,0,0.0,13,0,0.0
7AHU,1447,0,0.0,23,0,0.0
7AHV,718,0,0.0,25,0,0.0
7AHX,2017,0,0.0,16,0,0.0
7AIA,504,3,0.005952380952380952,11,0,0.0
7AID,2016,0,0.0,12,0,0.0
7AIF,2017,0,0.0,17,0,0.0
7AIG,2017,0,0.0,15,0,0.0
7AII,2017,0,0.0,17,0,0.0
7AIJ,2016,0,0.0,11,0,0.0
7AIT,1064,16,0.015037593984962405,28,0,0.0
7AIV,1064,16,0.015037593984962405,29,0,0.0
7AIX,532,12,0.022556390977443608,30,3,0.1
7AIY,1054,10,0.009487666034155597,28,0,0.0
7AIZ,2098,56,0.02669208770257388,17,0,0.0
7AJ2,329,0,0.0,18,0,0.0
7AJ4,328,1,0.003048780487804878,27,3,0.1111111111111111
7AJ5,329,1,0.00303951367781155,17,0,0.0
7AJ7,328,0,0.0,17,0,0.0
7AJ8,329,2,0.0060790273556231,26,3,0.11538461538461539
7AJA,329,2,0.0060790273556231,16,0,0.0
7AJK,456,0,0.0,31,0,0.0
7AJM,666,4,0.006006006006006006,19,0,0.0
7AJN,127,0,0.0,16,0,0.0
7AJO,481,4,0.008316008316008316,15,0,0.0
7AJR,298,1,0.003355704697986577,21,0,0.0
7AJS,666,4,0.006006006006006006,17,0,0.0
7AJV,664,0,0.0,18,0,0.0
7AJW,329,1,0.00303951367781155,21,0,0.0
7AJX,479,0,0.0,17,0,0.0
7AJY,659,0,0.0,23,0,0.0
7AJZ,976,1,0.0010245901639344263,5,0,0.0
7AK0,718,0,0.0,27,0,0.0
7AK1,351,1,0.002849002849002849,23,0,0.0
7AK2,665,0,0.0,21,0,0.0
7AK3,337,1,0.002967359050445104,21,0,0.0
7AK4,306,19,0.06209150326797386,13,3,0.23076923076923078
7AK7,625,1,0.0016,31,3,0.0967741935483871
7AK8,1127,0,0.0,33,0,0.0
7AK9,397,0,0.0,23,0,0.0
7AKA,665,0,0.0,14,0,0.0
7AKB,664,0,0.0,14,0,0.0
7AKE,664,0,0.0,24,0,0.0
7AKG,293,6,0.020477815699658702,16,0,0.0
7AKH,399,0,0.0,24,0,0.0
7AKL,329,0,0.0,18,0,0.0
7AKM,538,1,0.0018587360594795538,21,0,0.0
7AKO,559,3,0.005366726296958855,20,3,0.15
7AKS,1350,40,0.02962962962962963,26,0,0.0
7AKU,306,2,0.006535947712418301,6,0,0.0
7AKW,444,4,0.009009009009009009,22,0,0.0
7AL4,2084,0,0.0,44,0,0.0
7ALA,1323,4,0.0030234315948601664,18,0,0.0
7ALE,838,0,0.0,17,0,0.0
7ALF,172,0,0.0,19,0,0.0
7ALG,180,0,0.0,21,0,0.0
7ALL,498,8,0.01606425702811245,4,3,0.75
7ALO,766,37,0.048302872062663184,10,0,0.0
7ALR,1009,26,0.02576808721506442,21,3,0.14285714285714285
7ALV,472,0,0.0,26,0,0.0
7ALX,249,2,0.008032128514056224,23,0,0.0
7AM9,255,56,0.2196078431372549,23,4,0.17391304347826086
7AMA,197,5,0.025380710659898477,15,3,0.2
7AMB,916,108,0.11790393013100436,24,5,0.20833333333333334
7AMC,230,14,0.06086956521739131,12,0,0.0
7AMD,575,1,0.0017391304347826088,39,0,0.0
7AMF,927,108,0.11650485436893204,30,7,0.23333333333333334
7AMG,407,0,0.0,15,0,0.0
7AMH,226,9,0.03982300884955752,12,0,0.0
7AMJ,305,19,0.06229508196721312,8,3,0.375
7AMU,234,23,0.09829059829059829,25,4,0.16
7AMZ,527,5,0.009487666034155597,22,0,0.0
7AN1,483,11,0.022774327122153208,9,0,0.0
7AN5,565,1,0.0017699115044247787,21,0,0.0
7AN6,570,3,0.005263157894736842,21,0,0.0
7AN9,558,0,0.0,21,0,0.0
7ANC,650,1,0.0015384615384615385,29,0,0.0
7ANJ,335,0,0.0,17,0,0.0
7ANS,306,12,0.0392156862745098,20,3,0.15
7ANY,96,0,0.0,4,0,0.0
7AO1,598,21,0.03511705685618729,17,0,0.0
7AO2,586,15,0.025597269624573378,17,0,0.0
7AOG,243,7,0.02880658436213992,16,0,0.0
7AOL,306,10,0.032679738562091505,7,3,0.42857142857142855
7AOM,308,2,0.006493506493506494,21,0,0.0
7AOP,156,1,0.00641025641025641,20,0,0.0
7AOS,475,2,0.004210526315789474,26,0,0.0
7AOT,127,11,0.08661417322834646,20,0,0.0
7AOU,128,11,0.0859375,20,0,0.0
7AP1,421,5,0.011876484560570071,22,0,0.0
7AP2,843,1,0.0011862396204033216,26,0,0.0
7AP3,826,0,0.0,30,0,0.0
7AP4,1153,1,0.0008673026886383347,28,0,0.0
7AP6,306,8,0.026143790849673203,18,4,0.2222222222222222
7APF,575,6,0.010434782608695653,18,3,0.16666666666666666
7APG,1123,5,0.004452359750667854,16,3,0.1875
7APH,306,17,0.05555555555555555,8,3,0.375
7APM,372,12,0.03225806451612903,6,3,0.5
7APN,538,37,0.0687732342007435,3,0,0.0
7APO,518,5,0.009652509652509652,26,0,0.0
7APP,538,61,0.11338289962825279,4,0,0.0
7APQ,128,7,0.0546875,15,3,0.2
7APR,2548,15,0.005886970172684459,27,4,0.14814814814814814
7APS,256,33,0.12890625,21,4,0.19047619047619047
7APT,127,9,0.07086614173228346,14,0,0.0
7APV,358,24,0.0670391061452514,20,4,0.2
7APW,128,14,0.109375,15,3,0.2
7AQE,306,28,0.0915032679738562,13,3,0.23076923076923078
7AQF,736,0,0.0,11,0,0.0
7AQG,597,0,0.0,10,0,0.0
7AQI,306,68,0.2222222222222222,7,0,0.0
7AQJ,305,4,0.013114754098360656,16,4,0.25
7AQM,657,1,0.0015220700152207,26,0,0.0
7ARA,278,0,0.0,22,0,0.0
7ARF,301,4,0.013289036544850499,7,0,0.0
7ARG,356,4,0.011235955056179775,18,0,0.0
7ARU,323,6,0.018575851393188854,16,0,0.0
7ARW,660,39,0.05909090909090909,26,4,0.15384615384615385
7ARZ,361,3,0.008310249307479225,36,0,0.0
7AS0,162,9,0.05555555555555555,15,3,0.2
7AS1,162,17,0.10493827160493827,15,4,0.26666666666666666
7AS2,162,6,0.037037037037037035,15,0,0.0
7ASJ,258,17,0.06589147286821706,21,3,0.14285714285714285
7ASQ,255,54,0.21176470588235294,21,4,0.19047619047619047
7ASS,964,18,0.01867219917012448,12,3,0.25
7ASV,300,8,0.02666666666666667,12,0,0.0
7AT9,328,21,0.06402439024390244,17,4,0.23529411764705882
7ATD,590,26,0.04406779661016949,19,5,0.2631578947368421
7ATM,478,10,0.02092050209205021,14,0,0.0
7ATO,503,4,0.007952286282306162,15,0,0.0
7ATS,275,0,0.0,22,0,0.0
7ATU,1050,0,0.0,26,0,0.0
7ATV,328,32,0.0975609756097561,28,3,0.10714285714285714
7ATW,493,10,0.02028397565922921,11,0,0.0
7ATX,497,4,0.008048289738430584,13,0,0.0
7AU0,481,2,0.004158004158004158,15,3,0.2
7AU1,497,34,0.06841046277665996,18,5,0.2777777777777778
7AU4,305,0,0.0,16,0,0.0
7AU5,2199,39,0.017735334242837655,28,3,0.10714285714285714
7AU8,490,3,0.006122448979591836,19,0,0.0
7AU9,489,1,0.002044989775051125,16,0,0.0
7AUB,480,0,0.0,13,0,0.0
7AUC,493,7,0.014198782961460446,21,0,0.0
7AUD,3165,6,0.0018957345971563982,19,0,0.0
7AUG,398,12,0.03015075376884422,22,3,0.13636363636363635
7AUH,503,3,0.005964214711729622,21,0,0.0
7AUI,159,0,0.0,16,0,0.0
7AUJ,158,2,0.012658227848101266,18,3,0.16666666666666666
7AUK,168,0,0.0,18,0,0.0
7AUL,168,0,0.0,20,0,0.0
7AUM,167,1,0.005988023952095809,18,3,0.16666666666666666
7AUN,163,0,0.0,20,0,0.0
7AUO,149,1,0.006711409395973154,19,0,0.0
7AUP,160,2,0.0125,21,3,0.14285714285714285
7AUQ,142,0,0.0,23,0,0.0
7AUS,167,1,0.005988023952095809,21,3,0.14285714285714285
7AUU,144,0,0.0,15,0,0.0
7AUV,346,3,0.008670520231213872,27,0,0.0
7AUZ,607,2,0.0032948929159802307,23,0,0.0
7AV0,607,2,0.0032948929159802307,22,0,0.0
7AV1,607,2,0.0032948929159802307,17,0,0.0
7AV2,607,2,0.0032948929159802307,16,0,0.0
7AV4,567,7,0.012345679012345678,51,0,0.0
7AV7,2253,4,0.001775410563692854,33,0,0.0
7AVD,612,3,0.004901960784313725,13,0,0.0
7AVI,944,2,0.00211864406779661,14,0,0.0
7AVQ,328,12,0.036585365853658534,21,3,0.14285714285714285
7AVS,928,3,0.003232758620689655,13,0,0.0
7AVT,929,2,0.002152852529601722,12,0,0.0
7AVV,445,0,0.0,12,0,0.0
7AVW,495,0,0.0,21,0,0.0
7AVX,539,0,0.0,25,0,0.0
7AVY,270,0,0.0,22,0,0.0
7AVZ,268,0,0.0,20,0,0.0
7AW0,269,0,0.0,18,0,0.0
7AW1,268,0,0.0,27,0,0.0
7AW2,270,0,0.0,22,0,0.0
7AW3,269,0,0.0,19,0,0.0
7AW4,521,2,0.003838771593090211,24,0,0.0
7AWC,271,7,0.025830258302583026,23,3,0.13043478260869565
7AWE,6222,0,0.0,18,0,0.0
7AWF,127,5,0.03937007874015748,19,0,0.0
7AWL,389,0,0.0,19,0,0.0
7AWM,413,0,0.0,20,0,0.0
7AWN,391,0,0.0,19,0,0.0
7AWP,386,0,0.0,17,0,0.0
7AWQ,405,0,0.0,19,0,0.0
7AWR,306,13,0.042483660130718956,7,4,0.5714285714285714
7AWS,305,36,0.1180327868852459,18,19,1.0555555555555556
7AWU,305,4,0.013114754098360656,11,3,0.2727272727272727
7AWV,415,1,0.0024096385542168677,22,0,0.0
7AWW,306,9,0.029411764705882353,6,0,0.0
7AWX,251,1,0.00398406374501992,19,0,0.0
7AX0,317,0,0.0,8,0,0.0
7AX2,311,0,0.0,23,0,0.0
7AX4,522,0,0.0,18,0,0.0
7AX6,306,12,0.0392156862745098,8,0,0.0
7AX9,274,6,0.021897810218978103,13,4,0.3076923076923077
7AXA,272,10,0.03676470588235294,18,5,0.2777777777777778
7AXB,272,3,0.011029411764705883,13,3,0.23076923076923078
7AXC,264,4,0.015151515151515152,17,0,0.0
7AXD,271,4,0.014760147601476014,19,4,0.21052631578947367
7AXE,276,13,0.04710144927536232,22,5,0.22727272727272727
7AXH,272,5,0.01838235294117647,14,3,0.21428571428571427
7AXI,272,11,0.04044117647058824,18,5,0.2777777777777778
7AXJ,276,5,0.018115942028985508,15,3,0.2
7AXK,272,12,0.04411764705882353,17,4,0.23529411764705882
7AXL,277,6,0.021660649819494584,17,0,0.0
7AXM,306,13,0.042483660130718956,9,0,0.0
7AXN,241,17,0.07053941908713693,9,0,0.0
7AXO,306,6,0.0196078431372549,10,0,0.0
7AXP,305,1,0.003278688524590164,2,0,0.0
7AXQ,314,8,0.025477707006369428,3,0,0.0
7AXS,314,6,0.01910828025477707,3,0,0.0
7AXT,360,0,0.0,12,0,0.0
7AXX,310,3,0.00967741935483871,3,0,0.0
7AXY,263,5,0.019011406844106463,13,0,0.0
7AY6,659,17,0.025796661608497723,20,0,0.0
7AYA,657,1,0.0015220700152207,19,0,0.0
7AYF,233,7,0.030042918454935622,9,3,0.3333333333333333
7AYG,4368,12,0.0027472527472527475,24,0,0.0
7AYH,250,0,0.0,18,0,0.0
7AYI,252,0,0.0,22,0,0.0
7AYM,275,1,0.0036363636363636364,26,0,0.0
7AYN,632,6,0.00949367088607595,15,0,0.0
7AYQ,1619,4,0.0024706609017912293,19,0,0.0
7AYR,1606,1,0.0006226650062266501,18,0,0.0
7AYV,502,0,0.0,32,0,0.0
7AYW,281,5,0.017793594306049824,14,0,0.0
7AYY,1529,0,0.0,21,0,0.0
7AYZ,934,0,0.0,22,0,0.0
7AZ0,929,0,0.0,23,0,0.0
7AZ1,237,20,0.08438818565400844,12,4,0.3333333333333333
7AZ2,235,17,0.07234042553191489,12,0,0.0
7AZ5,1488,12,0.008064516129032258,11,0,0.0
7AZ6,371,10,0.026954177897574125,9,0,0.0
7AZ7,368,6,0.016304347826086956,6,3,0.5
7AZ8,741,21,0.02834008097165992,11,4,0.36363636363636365
7AZ9,249,12,0.04819277108433735,17,0,0.0
7AZA,249,12,0.04819277108433735,17,0,0.0
7AZG,2968,10,0.0033692722371967657,11,0,0.0
7AZK,1470,14,0.009523809523809525,11,0,0.0
7AZN,177,0,0.0,25,0,0.0
7AZT,502,0,0.0,32,0,0.0
7B02,593,11,0.01854974704890388,46,3,0.06521739130434782
7B08,742,0,0.0,9,0,0.0
7B0D,734,161,0.21934604904632152,30,0,0.0
7B0E,270,0,0.0,17,0,0.0
7B0F,740,0,0.0,7,0,0.0
7B0H,1513,0,0.0,20,0,0.0
7B0I,1864,0,0.0,18,0,0.0
7B0M,368,24,0.06521739130434782,23,0,0.0
7B0T,138,0,0.0,13,0,0.0
7B0V,993,5,0.005035246727089627,49,0,0.0
7B0Z,993,5,0.005035246727089627,49,0,0.0
7B10,142,1,0.007042253521126761,14,0,0.0
7B13,245,37,0.1510204081632653,12,3,0.25
7B15,244,36,0.14754098360655737,15,0,0.0
7B19,750,0,0.0,28,0,0.0
7B1A,728,0,0.0,28,0,0.0
7B1E,374,0,0.0,19,0,0.0
7B1F,278,0,0.0,7,0,0.0
7B1H,561,0,0.0,7,0,0.0
7B1J,280,0,0.0,8,0,0.0
7B1N,400,0,0.0,37,0,0.0
7B1P,375,1,0.0026666666666666666,20,0,0.0
7B1Q,376,7,0.018617021276595744,23,5,0.21739130434782608
7B1T,127,5,0.03937007874015748,14,0,0.0
7B1U,270,6,0.022222222222222223,15,0,0.0
7B27,630,0,0.0,7,0,0.0
7B2E,4384,8,0.0018248175182481751,26,0,0.0
7B2J,305,11,0.036065573770491806,16,3,0.1875
7B2U,610,12,0.019672131147540985,18,0,0.0
7B2V,356,5,0.014044943820224719,18,3,0.16666666666666666
7B2Y,355,4,0.011267605633802818,18,0,0.0
7B2Z,345,4,0.011594202898550725,18,0,0.0
7B30,263,0,0.0,28,0,0.0
7B31,265,1,0.0037735849056603774,27,3,0.1111111111111111
7B32,264,0,0.0,31,0,0.0
7B33,264,0,0.0,29,0,0.0
7B34,264,0,0.0,28,0,0.0
7B35,528,0,0.0,28,0,0.0
7B37,346,5,0.014450867052023121,17,3,0.17647058823529413
7B39,251,4,0.01593625498007968,29,0,0.0
7B3A,276,37,0.13405797101449277,24,5,0.20833333333333334
7B3F,355,4,0.011267605633802818,17,0,0.0
7B3G,344,2,0.005813953488372093,16,0,0.0
7B3H,343,3,0.008746355685131196,17,0,0.0
7B3I,343,4,0.011661807580174927,16,0,0.0
7B3M,601,0,0.0,27,0,0.0
7B3P,344,2,0.005813953488372093,15,0,0.0
7B3Q,283,1,0.0035335689045936395,17,0,0.0
7B3R,488,3,0.006147540983606557,18,0,0.0
7B3S,488,15,0.030737704918032786,16,3,0.1875
7B3T,261,1,0.0038314176245210726,17,0,0.0
7B3V,274,1,0.0036496350364963502,15,0,0.0
7B3W,259,1,0.003861003861003861,15,0,0.0
7B3X,344,1,0.0029069767441860465,16,0,0.0
7B3Z,277,2,0.007220216606498195,19,0,0.0
7B40,279,0,0.0,19,0,0.0
7B41,281,1,0.0035587188612099642,20,0,0.0
7B42,279,0,0.0,20,0,0.0
7B43,555,0,0.0,20,0,0.0
7B44,282,2,0.0070921985815602835,13,0,0.0
7B45,344,3,0.00872093023255814,17,0,0.0
7B48,766,15,0.0195822454308094,2,3,1.5
7B49,410,34,0.08292682926829269,7,4,0.5714285714285714
7B4R,217,11,0.05069124423963134,18,0,0.0
7B4S,217,14,0.06451612903225806,21,3,0.14285714285714285
7B4X,343,4,0.011661807580174927,14,0,0.0
7B50,343,3,0.008746355685131196,16,0,0.0
7B51,1186,0,0.0,29,0,0.0
7B56,371,5,0.013477088948787063,23,0,0.0
7B57,366,4,0.01092896174863388,20,0,0.0
7B58,790,25,0.03164556962025317,21,0,0.0
7B59,790,25,0.03164556962025317,21,0,0.0
7B5A,790,23,0.02911392405063291,21,0,0.0
7B5U,157,5,0.03184713375796178,12,0,0.0
7B5Z,305,11,0.036065573770491806,17,3,0.17647058823529413
7B63,312,1,0.003205128205128205,23,0,0.0
7B64,155,1,0.0064516129032258064,24,0,0.0
7B65,308,8,0.025974025974025976,24,3,0.125
7B66,628,5,0.007961783439490446,24,0,0.0
7B67,313,13,0.04153354632587859,24,4,0.16666666666666666
7B6F,346,6,0.017341040462427744,20,3,0.15
7B6G,960,14,0.014583333333333334,11,0,0.0
7B6I,953,14,0.014690451206715634,13,3,0.23076923076923078
7B6M,964,15,0.015560165975103735,20,3,0.15
7B6N,964,16,0.016597510373443983,21,3,0.14285714285714285
7B6P,957,10,0.01044932079414838,18,0,0.0
