,PDB,total_residues,altloc_residues,proportion_altlocs
14320,7QZU,17,0,0.0
14321,7QZX,19,0,0.0
14322,7QZY,5,0,0.0
14323,7T18,20,0,0.0
14324,7T19,20,0,0.0
14325,7T1A,22,0,0.0
14326,7T1B,21,0,0.0
14327,7T1F,27,0,0.0
14328,7T1G,24,0,0.0
14329,7T1H,22,0,0.0
14330,7T1J,26,0,0.0
14331,7T1K,15,4,0.26666666666666666
14332,7T1L,16,0,0.0
14333,7T1T,25,3,0.12
14334,7T1U,15,0,0.0
14335,7T1Z,10,0,0.0
14336,7T27,26,0,0.0
14337,7T29,13,0,0.0
14338,7T2A,6,0,0.0
14339,7T2I,13,0,0.0
14340,7T2J,23,0,0.0
14341,7T2K,19,0,0.0
14342,7T2L,20,0,0.0
14343,7T2M,16,0,0.0
14344,7T2X,22,0,0.0
14345,7T36,13,0,0.0
14346,7T39,29,0,0.0
14347,7T3E,19,3,0.15789473684210525
14348,7T3F,13,0,0.0
14349,7T3Y,20,0,0.0
14350,7T3Z,23,0,0.0
14351,7T40,21,3,0.14285714285714285
14352,7T41,21,0,0.0
14353,7T45,22,3,0.13636363636363635
14354,7T46,23,0,0.0
14355,7T47,25,0,0.0
14356,7T48,22,0,0.0
14357,7T49,21,0,0.0
14358,7T4H,23,0,0.0
14359,7T4I,24,0,0.0
14360,7T4J,26,0,0.0
14361,7T4T,22,0,0.0
14362,7T4U,20,0,0.0
14363,7T4V,19,0,0.0
14364,7T4W,18,3,0.16666666666666666
14365,7T5I,14,0,0.0
14366,7T5J,11,0,0.0
14367,7T5X,18,0,0.0
14368,7T6C,30,0,0.0
14369,7T6H,30,0,0.0
14370,7T71,20,0,0.0
14371,7T72,6,0,0.0
14372,7T78,24,0,0.0
14373,7T79,25,0,0.0
14374,7T7D,17,0,0.0
14375,7T7E,18,0,0.0
14376,7T7F,17,0,0.0
14377,7T7G,17,0,0.0
14378,7T7J,18,0,0.0
14379,7T7L,23,0,0.0
14380,7T7M,19,0,0.0
14381,7T7O,18,3,0.16666666666666666
14382,7T7Q,29,0,0.0
14383,7T7S,28,0,0.0
14384,7T7U,24,3,0.125
14385,7T86,13,0,0.0
14386,7T89,22,10,0.45454545454545453
14387,7T8S,32,0,0.0
14388,7T8V,20,0,0.0
14389,7T9H,16,0,0.0
14390,7T9O,11,0,0.0
14391,7T9U,12,0,0.0
14392,7T9V,14,0,0.0
14393,7T9Z,13,0,0.0
14394,7TA1,15,0,0.0
14395,7TAA,28,0,0.0
14396,7TAB,17,0,0.0
14397,7TAK,13,0,0.0
14398,7TAL,24,4,0.16666666666666666
14399,7TAM,24,0,0.0
14400,7TAY,25,0,0.0
14401,7TAZ,22,0,0.0
14402,7TB0,26,0,0.0
14403,7TBA,13,0,0.0
14404,7TBB,3,0,0.0
14405,7TBC,23,0,0.0
14406,7TBQ,24,0,0.0
14407,7TBU,10,0,0.0
14408,7TC1,18,0,0.0
14409,7TCD,23,0,0.0
14410,7TCE,12,0,0.0
14411,7TCL,14,0,0.0
14412,7TCM,25,0,0.0
14413,7TCT,23,0,0.0
14414,7TCV,10,0,0.0
14415,7TCZ,12,0,0.0
14416,7TD5,22,0,0.0
14417,7TD7,12,0,0.0
14418,7TD9,14,0,0.0
14419,7TDA,16,0,0.0
14420,7TDB,15,0,0.0
14421,7TDC,14,0,0.0
14422,7TDL,30,9,0.3
14423,7TDP,25,0,0.0
14424,7TDU,25,0,0.0
14425,7TDV,25,0,0.0
14426,7TE0,23,0,0.0
14427,7TE7,31,0,0.0
14428,7TE8,23,0,0.0
14429,7TED,22,0,0.0
14430,7TEH,22,0,0.0
14431,7TEK,23,0,0.0
14432,7TEL,26,0,0.0
14433,7TEN,24,0,0.0
14434,7TEU,31,0,0.0
14435,7TEV,17,0,0.0
14436,7TFP,11,0,0.0
14437,7TFR,25,0,0.0
14438,7TGQ,15,0,0.0
14439,7TGR,17,0,0.0
14440,7TGS,22,0,0.0
14441,7TGT,20,13,0.65
14442,7TGU,26,21,0.8076923076923077
14443,7TGV,26,24,0.9230769230769231
14444,7TH1,22,10,0.45454545454545453
14445,7TH5,30,0,0.0
14446,7TH6,23,19,0.8260869565217391
14447,7TH7,25,24,0.96
14448,7THC,26,13,0.5
14449,7THD,25,13,0.52
14450,7THF,25,19,0.76
14451,7THG,25,0,0.0
14452,7THN,43,0,0.0
14453,7THS,22,10,0.45454545454545453
14454,7TI0,18,0,0.0
14455,7TI1,19,0,0.0
14456,7TI2,18,0,0.0
14457,7TI7,21,17,0.8095238095238095
14458,7TIA,18,0,0.0
14459,7TIN,29,0,0.0
14460,7TIU,18,0,0.0
14461,7TIV,20,0,0.0
14462,7TIW,18,0,0.0
14463,7TIX,18,0,0.0
14464,7TIY,22,0,0.0
14465,7TIZ,17,0,0.0
14466,7TJ0,20,0,0.0
14467,7TJ3,32,16,0.5
14468,7TJC,22,10,0.45454545454545453
14469,7VTC,23,0,0.0
14470,7VTE,19,0,0.0
14471,7VTF,17,0,0.0
14472,7VTG,19,0,0.0
14473,7VTO,16,0,0.0
14474,7VTV,18,0,0.0
14475,7VTW,18,0,0.0
14476,7VTX,18,0,0.0
14477,7VU6,24,0,0.0
14478,7VUE,30,0,0.0
14479,7VUM,7,0,0.0
14480,7VUN,15,0,0.0
14481,7VUU,13,0,0.0
14482,7VV8,31,3,0.0967741935483871
14483,7VV9,31,3,0.0967741935483871
14484,7VVA,21,0,0.0
14485,7VVB,31,0,0.0
14486,7VVE,11,0,0.0
14487,7VVG,31,4,0.12903225806451613
14488,7VVI,17,0,0.0
14489,7VVP,25,0,0.0
14490,7VVT,19,0,0.0
14491,7VVX,23,0,0.0
14492,7VW7,20,0,0.0
14493,7VWA,20,0,0.0
14494,7VWB,7,0,0.0
14495,7VWE,28,0,0.0
14496,7VWF,27,0,0.0
14497,7VWS,17,0,0.0
14498,7VX0,29,0,0.0
14499,7VX3,17,0,0.0
14500,7VX6,17,0,0.0
14501,7VXG,22,0,0.0
14502,7VXX,11,0,0.0
14503,7VXY,5,0,0.0
14504,7VYJ,26,0,0.0
14505,7VYP,37,0,0.0
14506,7VYW,13,3,0.23076923076923078
14507,7VZ6,35,0,0.0
14508,7VZA,23,0,0.0
14509,7VZN,19,0,0.0
14510,7VZP,48,3,0.0625
14511,7VZS,48,3,0.0625
14512,7VZY,19,0,0.0
14513,7VZZ,37,0,0.0
14514,7W05,13,0,0.0
14515,7W0G,28,0,0.0
14516,7W0K,25,0,0.0
14517,7W0Z,13,0,0.0
14518,7W10,15,0,0.0
14519,7W11,13,0,0.0
14520,7W15,24,0,0.0
14521,7W1A,20,0,0.0
14522,7W1B,14,0,0.0
14523,7W1G,25,0,0.0
14524,7W1H,30,0,0.0
14525,7W1I,23,0,0.0
14526,7W1J,20,0,0.0
14527,7W1L,22,0,0.0
14528,7W1Q,19,0,0.0
14529,7W1W,34,0,0.0
14530,7W1X,32,0,0.0
14531,7W28,20,3,0.15
14532,7W29,20,0,0.0
14533,7W2C,21,0,0.0
14534,7W2D,24,0,0.0
14535,7W2F,22,0,0.0
14536,7W2G,21,0,0.0
14537,7W2P,7,3,0.42857142857142855
14538,7W33,25,0,0.0
14539,7W34,25,0,0.0
14540,7W3D,17,0,0.0
14541,7W3L,44,0,0.0
14542,7W3O,25,0,0.0
14543,7W3P,25,0,0.0
14544,7W3Q,26,0,0.0
14545,7W3S,27,0,0.0
14546,7W41,29,0,0.0
14547,7W46,19,0,0.0
14548,7W48,24,0,0.0
14549,7W4X,18,0,0.0
14550,7W4Y,18,0,0.0
14551,7W4Z,28,19,0.6785714285714286
14552,7W50,22,0,0.0
14553,7W51,22,6,0.2727272727272727
14554,7W52,25,11,0.44
14555,7W5C,25,0,0.0
14556,7W5I,22,0,0.0
14557,7W5J,22,0,0.0
14558,7W5K,38,0,0.0
14559,7W5N,35,0,0.0
14560,7W5O,20,0,0.0
14561,7W5P,13,0,0.0
14562,7W5R,19,0,0.0
14563,7W5T,15,0,0.0
14564,7W61,34,0,0.0
14565,7W66,5,0,0.0
14566,7W67,22,0,0.0
14567,7W6A,19,0,0.0
14568,7W6C,8,0,0.0
14569,7W6D,15,38,2.533333333333333
14570,7W6E,16,30,1.875
14571,7W6G,38,10,0.2631578947368421
14572,7W6I,21,0,0.0
14573,7W6J,19,0,0.0
14574,7W6L,22,0,0.0
14575,7W6O,11,0,0.0
14576,7W6Q,9,0,0.0
14577,7W6R,6,0,0.0
14578,7W6U,6,0,0.0
14579,7W6X,19,0,0.0
14580,7W6Y,17,0,0.0
14581,7W6Z,17,0,0.0
14582,7W78,15,0,0.0
14583,7W79,16,0,0.0
14584,7W7A,15,0,0.0
14585,7W7B,15,0,0.0
14586,7W7H,28,0,0.0
14587,7W7O,22,0,0.0
14588,7W7X,25,0,0.0
14589,7W7Y,21,0,0.0
14590,7W80,28,0,0.0
14591,7W8F,11,0,0.0
14592,7W8V,20,0,0.0
14593,7W8W,14,0,0.0
14594,7W8X,13,0,0.0
14595,7W8Y,14,0,0.0
14596,7W93,19,8,0.42105263157894735
14597,7W97,29,0,0.0
14598,7W9D,35,0,0.0
14599,7W9J,35,0,0.0
14600,7W9Q,10,0,0.0
14601,7W9R,10,0,0.0
14602,7W9S,21,0,0.0
14603,7W9Y,30,0,0.0
14604,7W9Z,36,0,0.0
14605,7WA2,19,0,0.0
14606,7WA4,24,0,0.0
14607,7WAA,17,0,0.0
14608,7WAJ,21,14,0.6666666666666666
14609,7WAK,19,0,0.0
14610,7WAM,22,0,0.0
14611,7WAN,22,0,0.0
14612,7WAQ,18,0,0.0
14613,7YL1,14,0,0.0
14614,7YL2,13,0,0.0
14615,7YLF,14,16,1.1428571428571428
14616,7YLG,13,0,0.0
14617,7YLK,25,9,0.36
14618,7YLR,22,0,0.0
14619,7YM5,19,0,0.0
14620,7YMB,32,0,0.0
14621,7YMG,13,18,1.3846153846153846
14622,7YMK,26,0,0.0
14623,7YMR,30,0,0.0
14624,7YN2,13,0,0.0
14625,7YNE,23,0,0.0
14626,7YNH,20,14,0.7
14627,7YNU,12,10,0.8333333333333334
14628,7YNW,23,0,0.0
14629,7YO6,23,0,0.0
14630,7YO7,23,0,0.0
14631,7YOD,28,0,0.0
14632,7YOE,28,0,0.0
14633,7YOF,28,0,0.0
14634,7YOG,27,0,0.0
14635,7YOH,29,0,0.0
14636,7YOI,27,0,0.0
14637,7YOK,27,0,0.0
14638,7YOL,29,0,0.0
14639,7YOM,27,0,0.0
14640,7YOP,35,0,0.0
14641,7YOQ,21,0,0.0
14642,7YOR,19,0,0.0
14643,7YP3,31,10,0.3225806451612903
14644,7YP5,21,0,0.0
14645,7YP6,22,0,0.0
14646,7YP8,27,0,0.0
14647,7YPM,15,0,0.0
14648,7YPN,19,0,0.0
14649,7YPV,21,0,0.0
14650,7YPZ,16,10,0.625
14651,7YQ0,17,8,0.47058823529411764
14652,7YQ1,22,17,0.7727272727272727
14653,7YQ9,13,0,0.0
14654,7YQA,24,0,0.0
14655,7YQF,16,0,0.0
14656,7YQG,9,0,0.0
14657,7YQN,14,10,0.7142857142857143
14658,7YQQ,17,0,0.0
14659,7YRE,27,0,0.0
14660,7YRI,22,0,0.0
14661,7YRJ,22,0,0.0
14662,7YRK,9,13,1.4444444444444444
14663,7YRZ,24,0,0.0
14664,7YS8,35,8,0.22857142857142856
14665,7YS9,34,10,0.29411764705882354
14666,7YSA,35,0,0.0
14667,7YSE,22,0,0.0
14668,7YSK,25,0,0.0
14669,7YSL,31,0,0.0
14670,7YSM,35,10,0.2857142857142857
14671,7YST,34,0,0.0
14672,7YSX,15,0,0.0
14673,7YSY,35,0,0.0
14674,7YT0,35,10,0.2857142857142857
14675,7YTA,13,0,0.0
14676,7YTF,36,0,0.0
14677,7YTL,42,0,0.0
14678,7YTV,50,0,0.0
14679,7YUA,23,0,0.0
14680,7YUN,11,0,0.0
14681,7YUZ,25,0,0.0
14682,7YV1,23,8,0.34782608695652173
14683,7YV3,26,0,0.0
14684,7YV4,23,0,0.0
14685,7YV5,24,0,0.0
14686,7YVA,16,0,0.0
14687,7YVR,25,0,0.0
14688,7YVX,2,0,0.0
14689,7YW2,26,0,0.0
14690,7YW3,24,0,0.0
14691,7YW4,21,0,0.0
14692,7YW9,17,0,0.0
14693,7YWC,17,9,0.5294117647058824
14694,7YWK,17,0,0.0
14695,7YWM,20,14,0.7
14696,7YWP,16,0,0.0
14697,7YWT,17,19,1.1176470588235294
14698,7YX0,26,36,1.3846153846153846
14699,7YX6,12,0,0.0
14700,7YX8,9,0,0.0
14701,7YXC,22,0,0.0
14702,7YXD,22,0,0.0
14703,7YXE,14,0,0.0
14704,7YXF,18,17,0.9444444444444444
14705,7YXI,12,0,0.0
14706,7YXK,11,16,1.4545454545454546
14707,7YXL,15,0,0.0
14708,7YXM,26,0,0.0
14709,7YXN,22,0,0.0
14710,7YXO,22,0,0.0
14711,7YXR,22,0,0.0
14712,7YXZ,25,0,0.0
14713,7YY0,18,8,0.4444444444444444
14714,7YY1,25,14,0.56
14715,7YY2,22,8,0.36363636363636365
14716,7YY3,14,0,0.0
14717,7YY4,15,0,0.0
14718,7YY5,13,0,0.0
14719,7YY6,14,0,0.0
14720,7YY7,13,0,0.0
14721,7YY8,13,0,0.0
14722,7YY9,16,9,0.5625
14723,7YYA,15,0,0.0
14724,7YYB,12,8,0.6666666666666666
14725,7YYC,16,0,0.0
14726,7YYL,22,0,0.0
14727,7YYP,18,0,0.0
14728,7YYY,32,0,0.0
14729,7YYZ,32,0,0.0
14730,7YZ0,33,0,0.0
14731,7YZ1,32,0,0.0
14732,7YZ2,33,0,0.0
14733,7YZ3,32,0,0.0
14734,7YZ5,33,0,0.0
14735,7YZ9,11,0,0.0
14736,7YZN,28,0,0.0
14737,7YZS,23,0,0.0
14738,7YZU,23,0,0.0
14739,7Z01,32,0,0.0
14740,7Z02,31,0,0.0
14741,7Z05,21,0,0.0
14742,7Z0F,33,0,0.0
14743,7Z0G,30,0,0.0
14744,7Z0P,26,0,0.0
14745,7Z0W,22,0,0.0
14746,8A07,11,0,0.0
14747,8A08,13,0,0.0
14748,8A0C,19,0,0.0
14749,8A0F,33,3,0.09090909090909091
14750,8A0H,38,3,0.07894736842105263
14751,8A0I,27,0,0.0
14752,8A0L,34,0,0.0
14753,8A0N,28,3,0.10714285714285714
14754,8A0O,15,0,0.0
14755,8A0P,14,0,0.0
14756,8A0Q,14,0,0.0
14757,8A0R,13,0,0.0
14758,8A0T,12,0,0.0
14759,8A0U,17,0,0.0
14760,8A0Z,30,0,0.0
14761,8A12,21,0,0.0
14762,8A15,22,3,0.13636363636363635
14763,8A1H,30,0,0.0
14764,8A1K,14,3,0.21428571428571427
14765,8A1L,17,0,0.0
14766,8A1M,13,0,0.0
14767,8A1N,13,0,0.0
14768,8A1O,15,0,0.0
14769,8A1Z,20,0,0.0
14770,8A23,19,0,0.0
14771,8A27,23,4,0.17391304347826086
14772,8A2A,26,3,0.11538461538461539
14773,8A2B,25,3,0.12
14774,8A2D,26,3,0.11538461538461539
14775,8A2H,15,0,0.0
14776,8A2I,19,4,0.21052631578947367
14777,8A2J,16,0,0.0
14778,8A2K,21,0,0.0
14779,8A2V,24,4,0.16666666666666666
14780,8A2W,25,3,0.12
14781,8A2X,13,0,0.0
14782,8A31,16,0,0.0
14783,8A32,16,3,0.1875
14784,8A33,24,0,0.0
14785,8A34,15,0,0.0
14786,8A36,25,0,0.0
14787,8A37,25,3,0.12
14788,8A3A,16,0,0.0
14789,8A3H,18,0,0.0
14790,8A3N,32,0,0.0
14791,8A3Q,2,0,0.0
14792,8A3U,46,0,0.0
14793,8A3V,26,0,0.0
14794,8A3X,32,0,0.0
14795,8A44,12,0,0.0
14796,8A45,27,0,0.0
14797,8A46,18,3,0.16666666666666666
14798,8A4A,30,0,0.0
14799,8A4B,31,0,0.0
14800,8A4C,30,0,0.0
14801,8A4D,15,0,0.0
14802,8A4E,24,6,0.25
14803,8A4G,24,0,0.0
14804,8A4M,16,0,0.0
14805,8A4N,33,0,0.0
14806,8A4Q,20,0,0.0
14807,8A4T,23,0,0.0
14808,8A4U,23,0,0.0
14809,8A4V,16,0,0.0
14810,8A4W,22,0,0.0
14811,8A4X,21,0,0.0
14812,8A4Y,8,0,0.0
14813,8A52,24,0,0.0
14814,8A5J,23,4,0.17391304347826086
14815,8A5K,26,0,0.0
14816,8A5R,25,0,0.0
14817,8A5S,25,5,0.2
14818,8A5V,25,0,0.0
14819,8A5W,25,0,0.0
14820,8A5X,14,0,0.0
14821,8A5Z,31,0,0.0
14822,8A62,14,0,0.0
14823,8A65,15,0,0.0
14824,8A68,15,0,0.0
14825,8A6F,16,0,0.0
14826,8A6G,30,4,0.13333333333333333
14827,8A6H,14,0,0.0
14828,8A6N,30,5,0.16666666666666666
14829,8A6O,30,5,0.16666666666666666
14830,8A6P,30,5,0.16666666666666666
14831,8A6Q,30,5,0.16666666666666666
14832,8A6R,30,5,0.16666666666666666
14833,8A6S,30,5,0.16666666666666666
14834,8A6W,22,0,0.0
14835,8A6X,25,0,0.0
14836,8A70,21,0,0.0
14837,8A74,22,0,0.0
14838,8A76,18,0,0.0
14839,8A78,19,0,0.0
14840,8A7A,20,0,0.0
14841,8A7B,20,0,0.0
14842,8A7F,46,0,0.0
14843,8A7H,50,0,0.0
14844,8A7I,15,0,0.0
14845,8A7J,16,3,0.1875
14846,8A7L,23,0,0.0
14847,8A7N,12,0,0.0
14848,8A7R,17,0,0.0
14849,8A7S,34,0,0.0
14850,8A7U,21,0,0.0
14851,8A7V,30,5,0.16666666666666666
14852,8A83,24,3,0.125
14853,8A8I,24,0,0.0
14854,8A8L,13,0,0.0
14855,8A8O,45,3,0.06666666666666667
14856,8A8Q,32,0,0.0
14857,8A8T,33,0,0.0
14858,8A8Z,17,3,0.17647058823529413
14859,8A91,11,0,0.0
14860,8A9C,20,0,0.0
14861,8A9I,19,0,0.0
14862,8A9O,28,0,0.0
14863,8A9P,15,0,0.0
14864,8A9Q,18,0,0.0
14865,8A9S,19,0,0.0
14866,8A9T,33,0,0.0
14867,8A9V,18,0,0.0
14868,8A9Z,32,0,0.0
14869,8AA6,17,0,0.0
14870,8AA7,11,0,0.0
14871,8AAA,9,0,0.0
14872,8AAD,2,0,0.0
14873,8AAE,18,3,0.16666666666666666
14874,8AAI,11,0,0.0
14875,8AAK,12,0,0.0
14876,8AAM,22,0,0.0
14877,8AAO,17,0,0.0
14878,8AAP,17,0,0.0
14879,8AAU,22,0,0.0
14880,8AB2,5,0,0.0
14881,8AB4,26,0,0.0
14882,8AB5,22,0,0.0
14883,8ABO,10,3,0.3
14884,8ABR,36,0,0.0
14885,8ABS,36,0,0.0
14886,8ABT,17,0,0.0
14887,8ABU,21,0,0.0
14888,8ABV,24,0,0.0
14889,8ABW,23,0,0.0
14890,8ABX,31,0,0.0
14891,8ACD,20,0,0.0
14892,8ACI,5,0,0.0
14893,8ACL,20,3,0.15
14894,8ACM,20,0,0.0
14895,8ACO,21,0,0.0
14896,8ACS,36,0,0.0
14897,8ACV,15,3,0.2
14898,8ACW,27,0,0.0
14899,8ACY,27,0,0.0
14900,8AD0,26,0,0.0
14901,8AD3,24,0,0.0
14902,8AD5,25,0,0.0
14903,8AD6,20,0,0.0
14904,8AD7,17,0,0.0
14905,8AD8,18,0,0.0
14906,8AD9,10,0,0.0
14907,8ADF,17,0,0.0
14908,8ADJ,18,0,0.0
14909,8ADM,16,0,0.0
14910,8AE7,19,0,0.0
14911,8AE8,10,0,0.0
14912,8AE9,33,0,0.0
14913,8AEB,14,3,0.21428571428571427
14914,8AEC,19,3,0.15789473684210525
14915,8AEI,19,0,0.0
14916,8AEJ,14,0,0.0
14917,8AEK,18,3,0.16666666666666666
14918,8AEM,19,3,0.15789473684210525
14919,8AEU,11,0,0.0
14920,8AF2,13,0,0.0
14921,8AF3,11,0,0.0
14922,8AFB,23,0,0.0
14923,8AFC,24,0,0.0
14924,8AFD,24,0,0.0
14925,8AFN,14,0,0.0
14926,8AFR,18,0,0.0
14927,8AG1,5,0,0.0
14928,8AG2,12,0,0.0
14929,8AGA,10,0,0.0
14930,8AGI,28,0,0.0
14931,8AGJ,28,0,0.0
14932,8AGK,10,0,0.0
14933,8AGL,28,0,0.0
14934,8AGQ,15,3,0.2
14935,8AH2,5,0,0.0
14936,8AHA,25,0,0.0
14937,8AHB,26,0,0.0
14938,8AHC,14,0,0.0
14939,8AHE,12,0,0.0
14940,8AHF,13,0,0.0
14941,8AHG,15,3,0.2
14942,8AHH,14,0,0.0
14943,8AHI,12,0,0.0
14944,8AHM,10,0,0.0
14945,8AHQ,9,0,0.0
14946,8AHR,20,0,0.0
14947,8AHU,24,5,0.20833333333333334
14948,8AHW,25,0,0.0
14949,8AI0,13,3,0.23076923076923078
14950,8AI1,24,0,0.0
14951,8AI2,26,0,0.0
14952,8AI4,25,0,0.0
14953,8AI5,26,0,0.0
14954,8AI6,24,0,0.0
14955,8AI8,18,0,0.0
14956,8AI9,18,0,0.0
14957,8AIB,18,0,0.0
14958,8AIE,24,3,0.125
14959,8AII,10,0,0.0
14960,8AIJ,14,3,0.21428571428571427
14961,8AIO,20,3,0.15
14962,8AIQ,22,0,0.0
14963,8AIU,24,0,0.0
14964,8AIV,23,0,0.0
14965,8AIZ,23,0,0.0
14966,8AJ0,26,0,0.0
14967,8AJ3,8,0,0.0
14968,8AJI,14,3,0.21428571428571427
14969,8AJP,26,0,0.0
14970,8AJS,39,0,0.0
14971,8AJW,39,5,0.1282051282051282
14972,8AJX,14,3,0.21428571428571427
14973,8AK3,24,0,0.0
14974,8AK6,29,0,0.0
14975,8AK8,28,0,0.0
14976,8AKF,30,0,0.0
14977,8AKI,20,3,0.15
14978,8AKJ,18,0,0.0
14979,8AKK,19,0,0.0
14980,8AKL,18,3,0.16666666666666666
14981,8AKM,18,3,0.16666666666666666
14982,8ALI,26,3,0.11538461538461539
14983,8ALJ,25,0,0.0
14984,8ALK,20,0,0.0
14985,8ALN,20,3,0.15
14986,8ALR,13,0,0.0
14987,8ALT,14,0,0.0
14988,8ALV,15,0,0.0
14989,8ALW,15,0,0.0
14990,8ALX,9,6,0.6666666666666666
14991,8AM0,21,0,0.0
14992,8AM3,52,0,0.0
14993,8AM4,26,0,0.0
14994,8AM6,51,3,0.058823529411764705
14995,8AM7,14,0,0.0
14996,8AM8,51,0,0.0
14997,8AN6,17,0,0.0
14998,8ANB,16,0,0.0
14999,8ANC,13,5,0.38461538461538464
15000,8ANF,15,3,0.2
15001,8ANH,3,0,0.0
15002,8ANI,4,0,0.0
15003,8ANS,23,0,0.0
15004,8AO2,13,0,0.0
15005,8AO5,14,0,0.0
15006,8AO7,16,0,0.0
15007,8AO8,15,0,0.0
15008,8AO9,13,0,0.0
15009,8AOA,10,0,0.0
15010,8AOB,15,0,0.0
15011,8AOD,1,0,0.0
15012,8AOE,15,0,0.0
15013,8AOF,13,0,0.0
15014,8AOJ,18,4,0.2222222222222222
15015,8AOP,12,0,0.0
15016,8AOQ,14,3,0.21428571428571427
15017,8AOY,16,3,0.1875
15018,8AOZ,17,0,0.0
15019,8AP0,20,0,0.0
15020,8APQ,35,0,0.0
15021,8APS,16,0,0.0
15022,8APT,20,0,0.0
15023,8APU,20,0,0.0
15024,8APV,19,0,0.0
15025,8APW,17,0,0.0
15026,8APY,13,0,0.0
15027,8AQ0,20,0,0.0
15028,8AQ1,15,0,0.0
15029,8AQ5,24,0,0.0
15030,8AQ6,21,0,0.0
15031,8AQ8,40,3,0.075
15032,8AQA,15,0,0.0
15033,8AQB,16,0,0.0
15034,8AQC,14,0,0.0
15035,8AQD,25,3,0.12
15036,8AQE,15,0,0.0
15037,8AQF,27,0,0.0
15038,8AQG,33,0,0.0
15039,8AQI,25,0,0.0
15040,8AQJ,25,0,0.0
15041,8AQK,15,0,0.0
15042,8AQM,20,0,0.0
15043,8AQN,20,0,0.0
15044,8AQO,23,5,0.21739130434782608
15045,8AQP,33,0,0.0
15046,8AQX,23,0,0.0
15047,8AQY,26,3,0.11538461538461539
15048,8AQZ,13,0,0.0
15049,8AR4,16,0,0.0
15050,8AR5,15,0,0.0
15051,8AR8,21,0,0.0
15052,8ARG,13,0,0.0
15053,8ARJ,21,0,0.0
15054,8ARM,26,4,0.15384615384615385
15055,8ARO,14,0,0.0
15056,8ARP,20,0,0.0
15057,8ARQ,14,0,0.0
15058,8ARR,13,0,0.0
15059,8ARW,14,0,0.0
15060,8ARX,13,0,0.0
15061,8ARY,14,0,0.0
15062,8ARZ,14,0,0.0
15063,8AS1,13,0,0.0
15064,8ASH,6,0,0.0
15065,8ASN,33,0,0.0
15066,8ASS,17,0,0.0
15067,8ASU,17,0,0.0
15068,8AT8,35,3,0.08571428571428572
15069,8AT9,14,0,0.0
15070,8ATB,22,0,0.0
15071,8ATE,39,0,0.0
15072,8ATI,33,0,0.0
15073,8ATL,21,0,0.0
15074,8ATN,24,0,0.0
15075,8ATP,14,0,0.0
15076,8ATR,16,0,0.0
15077,8ATS,16,0,0.0
15078,8ATZ,19,0,0.0
15079,8AU2,14,0,0.0
15080,8AU3,22,0,0.0
15081,8AU5,22,0,0.0
15082,8AU8,27,0,0.0
15083,8AU9,26,0,0.0
15084,8AUA,27,0,0.0
15085,8AUB,27,3,0.1111111111111111
15086,8AUE,27,0,0.0
15087,8AUJ,27,0,0.0
15088,8AUL,26,3,0.11538461538461539
15089,8AUM,27,3,0.1111111111111111
15090,8AUN,27,0,0.0
15091,8AUO,26,3,0.11538461538461539
15092,8AUP,18,0,0.0
15093,8AUQ,27,0,0.0
15094,8AUS,16,0,0.0
15095,8AUT,19,0,0.0
15096,8AUU,33,3,0.09090909090909091
15097,8AUY,15,0,0.0
15098,8AUZ,18,0,0.0
15099,8AV0,17,0,0.0
15100,8AV3,14,0,0.0
15101,8AV4,13,0,0.0
15102,8AV7,12,0,0.0
15103,8AV8,14,0,0.0
15104,8AV9,20,0,0.0
15105,8AVA,21,0,0.0
15106,8AVP,18,0,0.0
15107,8AW1,23,0,0.0
15108,8AW7,28,0,0.0
15109,8AWG,13,0,0.0
15110,8AWH,22,0,0.0
15111,8AWW,9,0,0.0
15112,8AX2,17,0,0.0
15113,8AX5,18,0,0.0
15114,8AX6,16,3,0.1875
15115,8AX7,15,0,0.0
15116,8AXE,15,0,0.0
15117,8AXH,5,0,0.0
15118,8AXP,11,0,0.0
15119,8AXU,14,0,0.0
15120,8AXW,21,0,0.0
15121,8AXZ,12,0,0.0
15122,8AY0,29,3,0.10344827586206896
15123,8AY1,7,0,0.0
15124,8AY3,21,0,0.0
15125,8AY6,20,0,0.0
15126,8AY7,22,0,0.0
15127,8AY8,21,0,0.0
15128,8AY9,23,0,0.0
15129,8AYA,25,0,0.0
15130,8AYF,23,0,0.0
15131,8AYK,26,0,0.0
15132,8AYS,8,0,0.0
15133,8AZ8,5,0,0.0
15134,8AZD,29,0,0.0
15135,8AZE,14,0,0.0
15136,8AZF,33,3,0.09090909090909091
15137,8AZG,24,0,0.0
15138,8AZI,27,0,0.0
15139,8AZL,29,0,0.0
15140,8AZM,29,0,0.0
15141,8AZN,28,0,0.0
15142,8AZO,24,0,0.0
15143,8AZP,25,0,0.0
15144,8AZR,19,0,0.0
15145,8AZV,19,0,0.0
15146,8AZX,19,0,0.0
15147,8AZY,19,0,0.0
15148,8AZZ,19,0,0.0
15149,8B00,19,0,0.0
15150,8B02,11,0,0.0
15151,8B03,23,0,0.0
15152,8B05,32,3,0.09375
15153,8B06,24,0,0.0
15154,8B07,24,0,0.0
15155,8B08,33,0,0.0
15156,8B0D,20,0,0.0
15157,8B0E,21,0,0.0
15158,8B0W,12,0,0.0
15159,8B0Z,12,0,0.0
15160,8B1S,12,0,0.0
